Hyb09cy3	Hyb09cy5
id2215o72618E18	1987.000000	1849.000000
id2216o72618E21	1344.000000	781.000000
id2217o72618F07	1189.000000	759.000000
id2218o72618G04	3358.000000	1929.000000
id2219o72618G14	1350.000000	711.000000
id2220o72618G18	495.000000	304.000000
id2221o72618G21	587.000000	405.000000
id2222o72618G22	469.000000	428.000000
id2223o72618G24	1062.000000	776.000000
id2224o72618H19	1453.000000	609.000000
id2225o72618H21	5145.000000	5315.000000
id2226o72618H23	855.000000	700.000000
id2227o72618I04	8089.000000	4965.000000
id2228o72618I19	1304.000000	1186.000000
id2229o72618I21	1155.000000	1065.000000
id2230o72618I22	3102.000000	839.000000
id2231o72618I22	1758.000000	672.000000
id2232o72618K01	1477.000000	703.000000
id2233o72618K02	18390.000000	10917.000000
id2234o72618K20	1739.000000	1203.000000
id2235o72618L03	1674.000000	2263.000000
id2236o72618L12	1350.000000	832.000000
id2237o72618L18	2601.000000	1842.000000
id2238o72618L20	1684.000000	584.000000
id2239o72618L23	1752.000000	688.000000
id2240o72618M02	2275.000000	1657.000000
id2241o72618M23	1802.000000	874.000000
id2242o72618N01	31030.000000	25908.000000
id2243o72618N09	2022.000000	1337.000000
id2244o72618N18	2833.000000	1463.000000
id2245o72618N19	52.000000	0.000000
id2246o72618N22	2303.000000	1577.000000
id2247o72618O08	31615.000000	27356.000000
id2248o72618O09	1938.000000	1220.000000
id2249o72618O23	1087.000000	1455.000000
id2250o72618O24	631.000000	276.000000
id2251o72619A01	723.000000	367.000000
id2252o72619A13	1616.000000	456.000000
id2253o72619A22	3749.000000	2351.000000
id2254o72619A22	2718.000000	2092.000000
id2255o72619B16	2164.000000	1387.000000
id2256o72619B18	5496.000000	2002.000000
id2257o72619C01	436.000000	250.000000
id2258o72619C04	1139.000000	582.000000
id2259o72619C05	845.000000	442.000000
id2260o72619C08	988.000000	553.000000
id2261o72619C10	10039.000000	2920.000000
id2262o72619D02	1653.000000	971.000000
id2263o72619D21	1247.000000	394.000000
id2264o72619D22	2129.000000	2294.000000
id2265o72619E07	1361.000000	1073.000000
id2266o72619F02	15647.000000	5110.000000
id2267o72619F06	1382.000000	583.000000
id2268o72619H24	825.000000	177.000000
id2269o72619I19	1068.000000	1044.000000
id2270o72619J09	1396.000000	794.000000
id2271o72621A01	5752.000000	1983.000000
id2272o72621A02	15948.000000	9931.000000
id2273o72621A03	1411.000000	847.000000
id2274o72621A04	455.000000	38.000000
id2275o72621A05	1421.000000	429.000000
id2276o72621A06	5694.000000	10437.000000
id2277o72621A07	4186.000000	1628.000000
id2278o72621A08	6396.000000	8047.000000
id2279o72621A09	8.000000	0.000000
id2280o72621A10	1702.000000	891.000000
id2281o72621A11	5050.000000	9652.000000
id2282o72621A12	3022.000000	2859.000000
id2283o72621A13	2111.000000	724.000000
id2284o72621A14	1369.000000	374.000000
id2285o72621A15	37943.000000	38465.000000
id2286o72621A16	1301.000000	597.000000
id2287o72621A17	5457.000000	3863.000000
id2288o72621A18	9741.000000	7437.000000
id2289o72621A19	56267.000000	61901.000000
id2290o72621A20	29436.000000	29646.000000
id2291o72621A21	4142.000000	3127.000000
id2292o72621A22	1100.000000	1466.000000
id2293o72621A23	1199.000000	876.000000
id2294o72621A24	1791.000000	951.000000
id2295o72621B01	930.000000	447.000000
id2296o72621B02	519.000000	530.000000
id2297o72621B03	2395.000000	1424.000000
id2298o72621B04	1735.000000	992.000000
id2299o72621B05	2729.000000	1689.000000
id2300o72621B06	224.000000	77.000000
id2301o72621B07	3786.000000	1947.000000
id2302o72621B08	2373.000000	1313.000000
id2303o72621B09	1097.000000	547.000000
id2304o72621B10	205.000000	40.000000
id2305o72621B11	8805.000000	3425.000000
id2306o72621B12	31193.000000	32306.000000
id2307o72621B13	544.000000	171.000000
id2308o72621B14	154.000000	7.000000
id2309o72621B15	646.000000	227.000000
id2310o72621B16	2587.000000	2160.000000
id2311o72621B17	751.000000	515.000000
id2312o72621B18	510.000000	170.000000
id2313o72621B19	1768.000000	1483.000000
id2314o72621B20	647.000000	261.000000
id2315o72621B21	729.000000	493.000000
id2316o72621B22	750.000000	433.000000
id2317o72621B23	3401.000000	1383.000000
id2318o72621B24	53465.000000	65535.000000
id2319o72621C01	14.000000	0.000000
id2320o72621C02	21068.000000	15115.000000
id2321o72621C03	648.000000	356.000000
id2322o72621C04	1084.000000	576.000000
id2323o72621C05	53.000000	0.000000
id2324o72621C06	2853.000000	892.000000
id2325o72621C07	35550.000000	32917.000000
id2326o72621C08	728.000000	226.000000
id2327o72621C09	0.000000	0.000000
id2328o72621C10	278.000000	4.000000
id2329o72621C11	11602.000000	12064.000000
id2330o72621C12	11678.000000	8703.000000
id2331o72621C13	4803.000000	2890.000000
id2332o72621C14	972.000000	791.000000
id2333o72621C15	466.000000	344.000000
id2334o72621C16	8443.000000	5305.000000
id2335o72621C17	0.000000	0.000000
id2336o72621C18	560.000000	760.000000
id2337o72621C19	5459.000000	798.000000
id2338o72621C20	1496.000000	629.000000
id2339o72621C21	0.000000	0.000000
id2340o72621C22	0.000000	0.000000
id2341o72621C23	92.000000	0.000000
id2342o72621C24	623.000000	351.000000
id2343o72621D01	728.000000	192.000000
id2344o72621D02	6475.000000	2419.000000
id2345o72621D03	4203.000000	3297.000000
id2346o72621D04	26029.000000	21951.000000
id2347o72621D05	1545.000000	950.000000
id2348o72621D06	53.000000	0.000000
id2349o72621D07	1921.000000	597.000000
id2350o72621D08	1241.000000	680.000000
id2351o72621D09	3743.000000	1554.000000
id2352o72621D10	17100.000000	16955.000000
id2353o72621D11	24934.000000	19398.000000
id2354o72621D12	2953.000000	1587.000000
id2355o72621D13	1040.000000	639.000000
id2356o72621D14	27.000000	0.000000
id2357o72621D15	2095.000000	1408.000000
id2358o72621D16	771.000000	446.000000
id2359o72621D17	32959.000000	26875.000000
id2360o72621D18	42.000000	0.000000
id2361o72621D19	3143.000000	2459.000000
id2362o72621D20	6680.000000	5042.000000
id2363o72621D21	17481.000000	13294.000000
id2364o72621D22	11.000000	0.000000
id2365o72621D23	5938.000000	1185.000000
id2366o72621D24	36371.000000	33782.000000
id2367o72621E01	28729.000000	19908.000000
id2368o72621E02	8003.000000	4181.000000
id2369o72621E03	12424.000000	18339.000000
id2370o72621E04	55422.000000	57697.000000
id2371o72621E05	7818.000000	3978.000000
id2372o72621E06	550.000000	439.000000
id2373o72621E07	7818.000000	2571.000000
id2374o72621E08	5832.000000	4766.000000
id2375o72621E09	48326.000000	37266.000000
id2376o72621E10	8212.000000	3902.000000
id2377o72621E11	31008.000000	41756.000000
id2378o72621E12	2676.000000	3052.000000
id2379o72621E13	29489.000000	10622.000000
id2380o72621E14	1398.000000	714.000000
id2381o72621E15	925.000000	763.000000
id2382o72621E16	4963.000000	5218.000000
id2383o72621E17	16491.000000	10860.000000
id2384o72621E18	44890.000000	24862.000000
id2385o72621E19	9719.000000	9444.000000
id2386o72621E20	57766.000000	40520.000000
id2387o72621E21	1353.000000	974.000000
id2388o72621E22	1107.000000	761.000000
id2389o72621E23	252.000000	0.000000
id2390o72621E24	25239.000000	24393.000000
id2391o72621F01	14701.000000	13044.000000
id2392o72621F02	298.000000	149.000000
id2393o72621F03	65535.000000	53157.000000
id2394o72621F04	10978.000000	13161.000000
id2395o72621F05	183.000000	31.000000
id2396o72621F06	185.000000	31.000000
id2397o72621F07	6457.000000	5393.000000
id2398o72621F08	233.000000	40.000000
id2399o72621F09	1641.000000	965.000000
id2400o72621F10	747.000000	398.000000
id2401o72621F11	10752.000000	2975.000000
id2402o72621F12	1294.000000	1092.000000
id2403o72621F13	2444.000000	580.000000
id2404o72621F14	63.000000	0.000000
id2405o72621F15	16270.000000	6108.000000
id2406o72621F16	971.000000	1004.000000
id2407o72621F17	97.000000	0.000000
id2408o72621F18	18664.000000	16496.000000
id2409o72621F19	947.000000	993.000000
id2410o72621F20	16949.000000	37114.000000
id2411o72621F21	49913.000000	54486.000000
id2412o72621F22	164.000000	31.000000
id2413o72621F23	2727.000000	1954.000000
id2414o72621F24	51420.000000	60212.000000
id2415o72621G01	694.000000	335.000000
id2416o72621G02	861.000000	288.000000
id2417o72621G03	38571.000000	48177.000000
id2418o72621G04	2132.000000	1348.000000
id2419o72621G05	77.000000	25.000000
id2420o72621G06	201.000000	71.000000
id2421o72621G07	1474.000000	406.000000
id2422o72621G08	1301.000000	818.000000
id2423o72621G09	1783.000000	514.000000
id2424o72621G10	10453.000000	24537.000000
id2425o72621G11	1846.000000	1638.000000
id2426o72621G12	2240.000000	1636.000000
id2427o72621G13	3737.000000	2652.000000
id2428o72621G14	1552.000000	607.000000
id2429o72621G15	1743.000000	1107.000000
id2430o72621G16	1577.000000	514.000000
id2431o72621G17	3589.000000	2733.000000
id2432o72621G18	10933.000000	4907.000000
id2433o72621G19	2978.000000	1450.000000
id2434o72621G20	11811.000000	9753.000000
id2435o72621G21	3.000000	0.000000
id2436o72621G22	65535.000000	37363.000000
id2437o72621G23	1130.000000	497.000000
id2438o72621G24	6164.000000	1840.000000
id2439o72621H01	10214.000000	9126.000000
id2440o72621H02	3162.000000	1901.000000
id2441o72621H03	14141.000000	6629.000000
id2442o72621H04	18331.000000	18924.000000
id2443o72621H05	2257.000000	830.000000
id2444o72621H06	247.000000	27.000000
id2445o72621H07	1055.000000	294.000000
id2446o72621H08	1863.000000	1907.000000
id2447o72621H09	5738.000000	2488.000000
id2448o72621H10	677.000000	292.000000
id2449o72621H11	2156.000000	1370.000000
id2450o72621H12	11663.000000	33138.000000
id2451o72621H13	799.000000	526.000000
id2452o72621H14	135.000000	0.000000
id2453o72621H15	31496.000000	28600.000000
id2454o72621H16	3413.000000	1921.000000
id2455o72621H17	529.000000	240.000000
id2456o72621H18	1518.000000	971.000000
id2457o72621H19	23407.000000	19554.000000
id2458o72621H20	3042.000000	2020.000000
id2459o72621H21	861.000000	427.000000
id2460o72621H22	28718.000000	26899.000000
id2461o72621H23	606.000000	217.000000
id2462o72621H24	983.000000	174.000000
id2463o72621I01	1898.000000	803.000000
id2464o72621I02	2921.000000	2946.000000
id2465o72621I03	2198.000000	1016.000000
id2466o72621I04	1770.000000	513.000000
id2467o72621I05	1445.000000	873.000000
id2468o72621I06	23971.000000	12914.000000
id2469o72621I07	446.000000	409.000000
id2470o72621I08	524.000000	61.000000
id2471o72621I09	3409.000000	1434.000000
id2472o72621I10	5745.000000	5016.000000
id2473o72621I11	959.000000	658.000000
id2474o72621I12	905.000000	293.000000
id2475o72621I12	515.000000	244.000000
id2476o72621I13	482.000000	419.000000
id2477o72621I14	65535.000000	57368.000000
id2478o72621I15	507.000000	118.000000
id2479o72621I16	2058.000000	1336.000000
id2480o72621I17	549.000000	214.000000
id2481o72621I18	517.000000	33.000000
id2482o72621I19	54081.000000	51049.000000
id2483o72621I20	2059.000000	1315.000000
id2484o72621I21	56.000000	0.000000
id2485o72621I22	39623.000000	35153.000000
id2486o72621I23	3100.000000	1657.000000
id2487o72621I24	13283.000000	16333.000000
id2488o72621J01	7813.000000	9238.000000
id2489o72621J02	48995.000000	50559.000000
id2490o72621J03	2767.000000	1136.000000
id2491o72621J04	3106.000000	2603.000000
id2492o72621J05	58406.000000	27078.000000
id2493o72621J06	1184.000000	672.000000
id2494o72621J07	685.000000	360.000000
id2495o72621J08	1860.000000	1350.000000
id2496o72621J09	413.000000	200.000000
id2497o72621J10	173.000000	0.000000
id2498o72621J11	378.000000	138.000000
id2499o72621J12	1513.000000	1061.000000
id2500o72621J13	610.000000	378.000000
id2501o72621J14	59.000000	0.000000
id2502o72621J15	1471.000000	651.000000
id2503o72621J16	38632.000000	65535.000000
id2504o72621J17	6027.000000	1721.000000
id2505o72621J18	279.000000	98.000000
id2506o72621J19	7659.000000	9597.000000
id2507o72621J20	656.000000	306.000000
id2508o72621J21	1796.000000	577.000000
id2509o72621J22	246.000000	31.000000
id2510o72621J23	506.000000	272.000000
id2511o72621J24	1137.000000	1985.000000
id2512o72621K01	0.000000	0.000000
id2513o72621K02	445.000000	150.000000
id2514o72621K03	10216.000000	5621.000000
id2515o72621K04	1408.000000	2459.000000
id2516o72621K05	21.000000	0.000000
id2517o72621K06	50279.000000	56354.000000
id2518o72621K07	4442.000000	6728.000000
id2519o72621K08	5053.000000	1748.000000
id2520o72621K09	3168.000000	2327.000000
id2521o72621K10	2132.000000	1022.000000
id2522o72621K11	12589.000000	5103.000000
id2523o72621K12	916.000000	432.000000
id2524o72621K13	20365.000000	39283.000000
id2525o72621K14	2934.000000	1735.000000
id2526o72621K15	682.000000	326.000000
id2527o72621K16	2008.000000	1038.000000
id2528o72621K17	66.000000	93.000000
id2529o72621K18	1942.000000	1000.000000
id2530o72621K19	4948.000000	1501.000000
id2531o72621K20	915.000000	1325.000000
id2532o72621K21	5785.000000	4106.000000
id2533o72621K22	1708.000000	1608.000000
id2534o72621K23	692.000000	56.000000
id2535o72621K24	34048.000000	30377.000000
id2536o72621L01	24094.000000	24183.000000
id2537o72621L02	65.000000	0.000000
id2538o72621L03	4526.000000	2673.000000
id2539o72621L04	948.000000	580.000000
id2540o72621L05	12168.000000	8883.000000
id2541o72621L06	3.000000	0.000000
id2542o72621L07	1236.000000	993.000000
id2543o72621L08	516.000000	110.000000
id2544o72621L09	2255.000000	1420.000000
id2545o72621L10	34260.000000	18149.000000
id2546o72621L11	42411.000000	45988.000000
id2547o72621L12	195.000000	21.000000
id2548o72621L13	3611.000000	1523.000000
id2549o72621L14	2563.000000	1062.000000
id2550o72621L15	6628.000000	6020.000000
id2551o72621L16	5693.000000	1755.000000
id2552o72621L17	15137.000000	5496.000000
id2553o72621L18	820.000000	395.000000
id2554o72621L19	2304.000000	1776.000000
id2555o72621L20	1111.000000	1096.000000
id2556o72621L21	21246.000000	12265.000000
id2557o72621L22	17305.000000	11522.000000
id2558o72621L23	3605.000000	5141.000000
id2559o72621L24	37452.000000	32247.000000
id2560o72621M01	1044.000000	793.000000
id2561o72621M02	1036.000000	1285.000000
id2562o72621M03	1961.000000	1060.000000
id2563o72621M04	1375.000000	810.000000
id2564o72621M05	19522.000000	6248.000000
id2565o72621M06	796.000000	301.000000
id2566o72621M07	1695.000000	442.000000
id2567o72621M08	4071.000000	6085.000000
id2568o72621M09	6197.000000	3000.000000
id2569o72621M10	890.000000	411.000000
id2570o72621M11	9804.000000	16610.000000
id2571o72621M12	5098.000000	2433.000000
id2572o72621M13	944.000000	682.000000
id2573o72621M14	241.000000	45.000000
id2574o72621M15	7188.000000	2677.000000
id2575o72621M16	27056.000000	25196.000000
id2576o72621M17	20494.000000	7325.000000
id2577o72621M18	396.000000	24.000000
id2578o72621M19	193.000000	54.000000
id2579o72621M20	5107.000000	13030.000000
id2580o72621M21	8608.000000	4032.000000
id2581o72621M22	1063.000000	598.000000
id2582o72621M23	1078.000000	554.000000
id2583o72621M24	5429.000000	1281.000000
id2584o72621N01	15209.000000	9539.000000
id2585o72621N02	241.000000	69.000000
id2586o72621N03	595.000000	253.000000
id2587o72621N04	36500.000000	38531.000000
id2588o72621N05	116.000000	5.000000
id2589o72621N06	638.000000	336.000000
id2590o72621N07	31380.000000	14183.000000
id2591o72621N08	14242.000000	11982.000000
id2592o72621N09	2777.000000	1040.000000
id2593o72621N10	8316.000000	10152.000000
id2594o72621N11	6333.000000	1673.000000
id2595o72621N12	5789.000000	4524.000000
id2596o72621N13	23401.000000	13612.000000
id2597o72621N14	1145.000000	494.000000
id2598o72621N15	1512.000000	842.000000
id2599o72621N16	3005.000000	3811.000000
id2600o72621N17	117.000000	0.000000
id2601o72621N18	801.000000	363.000000
id2602o72621N19	49678.000000	45679.000000
id2603o72621N20	644.000000	245.000000
id2604o72621N21	1420.000000	660.000000
id2605o72621N22	912.000000	451.000000
id2606o72621N23	856.000000	456.000000
id2607o72621N24	18188.000000	15121.000000
id2608o72621O01	14578.000000	5977.000000
id2609o72621O02	10561.000000	3532.000000
id2610o72621O03	970.000000	498.000000
id2611o72621O04	713.000000	346.000000
id2612o72621O05	465.000000	197.000000
id2613o72621O06	1098.000000	708.000000
id2614o72621O07	1534.000000	993.000000
id2615o72621O08	1959.000000	2888.000000
id2616o72621O09	24308.000000	23397.000000
id2617o72621O10	108.000000	0.000000
id2618o72621O11	5906.000000	7582.000000
id2619o72621O12	5335.000000	3892.000000
id2620o72621O13	11763.000000	9524.000000
id2621o72621O14	33.000000	0.000000
id2622o72621O15	1063.000000	941.000000
id2623o72621O16	18947.000000	4211.000000
id2624o72621O17	14010.000000	11638.000000
id2625o72621O18	3284.000000	1147.000000
id2626o72621O19	468.000000	218.000000
id2627o72621O20	1846.000000	1033.000000
id2628o72621O21	320.000000	214.000000
id2629o72621O22	4853.000000	6956.000000
id2630o72621O23	511.000000	277.000000
id2631o72621O24	2811.000000	1381.000000
id2632o72621P01	56142.000000	65535.000000
id2633o72621P02	588.000000	243.000000
id2634o72621P03	1141.000000	630.000000
id2635o72621P04	18739.000000	15646.000000
id2636o72621P05	1264.000000	871.000000
id2637o72621P06	3222.000000	1727.000000
id2638o72621P07	738.000000	434.000000
id2639o72621P08	19201.000000	7556.000000
id2640o72621P09	974.000000	650.000000
id2641o72621P10	0.000000	0.000000
id2642o72621P11	3308.000000	2151.000000
id2643o72621P12	5578.000000	5565.000000
id2644o72621P13	236.000000	76.000000
id2645o72621P14	71.000000	0.000000
id2646o72621P15	6803.000000	6063.000000
id2647o72621P16	1555.000000	1274.000000
id2648o72621P17	1122.000000	1032.000000
id2649o72621P18	1661.000000	868.000000
id2650o72621P19	8917.000000	5448.000000
id2651o72621P20	9794.000000	13812.000000
id2652o72621P21	363.000000	291.000000
id2653o72621P22	25672.000000	19412.000000
id2654o72621P23	1616.000000	602.000000
id2655o72621P24	553.000000	294.000000
id2656o7100lambda	9420.000000	8435.000000
id2657o7200lambda	27680.000000	30580.000000
id2658o750lambda	4206.000000	3725.000000
id2659o8C1	40774.000000	15207.000000
id2660o8C9	3262.000000	1665.000000
id2661o8D4	7313.000000	4657.000000
id2662o8F11	5055.000000	2007.000000
id2663o8F9	1552.000000	788.000000
id2664o8G9	23379.000000	8282.000000
id2665o8100lambda	15671.000000	15606.000000
id2666o8200lambda	27437.000000	40175.000000
id2667o850lambda	3587.000000	2729.000000
id2668o9B4	1521.000000	1770.000000
id2669o9C5	12537.000000	8506.000000
id2670o9D1	2999.000000	3358.000000
id2671o9F9	4109.000000	3146.000000
id2672o9G4	931.000000	375.000000
id2673o9G5	15768.000000	29967.000000
id2674o9100lambda	17074.000000	13170.000000
id2675o9200lambda	40239.000000	44511.000000
id2676o950lambda	8060.000000	6818.000000
id2677oAGL10B11	1004.000000	475.000000
id2678oAGL10C08	625.000000	287.000000
id2679oAGL10C10	6196.000000	5576.000000
id2680oAGL10C11	5105.000000	1903.000000
id2681oAGL10D06	1859.000000	1031.000000
id2682oAGL10G10	1223.000000	756.000000
id2683oAGL10H03	6743.000000	4994.000000
id2684oAGL10H05	655.000000	440.000000
id2685oAGL10H07	719.000000	511.000000
id2686oAGL11B06	4644.000000	3874.000000
id2687oAGL11C08	1019.000000	1473.000000
id2688oAGL11D04	1130.000000	830.000000
id2689oAGL11D10	1891.000000	3345.000000
id2690oAGL11E03	1404.000000	1054.000000
id2691oAGL11F06	1370.000000	726.000000
id2692oAGL11G01	4577.000000	1409.000000
id2693oAGL11G10	31326.000000	27181.000000
id2694oAGL11G12	3591.000000	2294.000000
id2695oAGL11H03	1842.000000	940.000000
id2696oAGL11H09	2948.000000	888.000000
id2697oAGL12A01	633.000000	417.000000
id2698oAGL12A04	1164.000000	834.000000
id2699oAGL12A06	3310.000000	3380.000000
id2700oAGL12C01	3187.000000	1274.000000
id2701oAGL12D05	1175.000000	747.000000
id2702oAGL12E02	1144.000000	827.000000
id2703oAGL12F09	1632.000000	752.000000
id2704oAGL12H05	2599.000000	1139.000000
id2705oAGL12H08	1921.000000	1291.000000
id2706oAGL13C07	1179.000000	561.000000
id2707oAGL13D04	20134.000000	10132.000000
id2708oAGL13F05	1185.000000	1805.000000
id2709oAGL13F10	9340.000000	8638.000000
id2710oAGL13G06	2552.000000	1986.000000
id2711oAGL14A01	1001.000000	1401.000000
id2712oAGL14A10	11368.000000	7716.000000
id2713oAGL14B05	26383.000000	12285.000000
id2714oAGL14B08	1596.000000	738.000000
id2715oAGL14B11	1737.000000	1227.000000
id2716oAGL14C01	1052.000000	910.000000
id2717oAGL14C06	1202.000000	1765.000000
id2718oAGL14C09	1003.000000	1065.000000
id2719oAGL14C11	2214.000000	1376.000000
id2720oAGL14D02	32633.000000	22192.000000
id2721oAGL14D05	18870.000000	12206.000000
id2722oAGL14D12	491.000000	470.000000
id2723oAGL14F04	16209.000000	10475.000000
id2724oAGL14F05	865.000000	625.000000
id2725oAGL14F08	256.000000	76.000000
id2726oAGL14F12	663.000000	249.000000
id2727oAGL14G04	14876.000000	5085.000000
id2728oAGL14H02	2614.000000	2772.000000
id2729oAGL14H03	1410.000000	577.000000
id2730oAGL14H11	1249.000000	857.000000
id2731oAGL15B02	1307.000000	1302.000000
id2732oAGL15C08	1549.000000	1043.000000
id2733oAGL15D01	1601.000000	916.000000
id2734oAGL15E09	28007.000000	25962.000000
id2735oAGL15E11	1219.000000	1960.000000
id2736oAGL15F09	6531.000000	5792.000000
id2737oAGL15G07	35072.000000	21351.000000
id2738oAGL15G09	14712.000000	8877.000000
id2739oAGL15G10	1923.000000	1304.000000
id2740oAGL15H08	7043.000000	6247.000000
id2741oAGL15H12	1032.000000	748.000000
id2742oAGL16A05	16113.000000	5060.000000
id2743oAGL16A06	1562.000000	1116.000000
id2744oAGL16A07	559.000000	487.000000
id2745oAGL16A11	972.000000	465.000000
id2746oAGL16B01	3450.000000	2326.000000
id2747oAGL16B08	6509.000000	2479.000000
id2748oAGL16C08	8943.000000	5674.000000
id2749oAGL16C09	912.000000	452.000000
id2750oAGL16D02	7958.000000	6377.000000
id2751oAGL16E01	642.000000	198.000000
id2752oAGL16E03	2924.000000	1113.000000
id2753oAGL16E10	2352.000000	1573.000000
id2754oAGL16F01	3013.000000	656.000000
id2755oAGL16F09	738.000000	423.000000
id2756oAGL16F11	2186.000000	711.000000
id2757oAGL16F12	10035.000000	5603.000000
id2758oAGL16G05	182.000000	47.000000
id2759oAGL16G07	40459.000000	24071.000000
id2760oAGL17A07	1546.000000	976.000000
id2761oAGL17B01	1512.000000	2843.000000
id2762oAGL17B06	972.000000	404.000000
id2763oAGL17C03	461.000000	217.000000
id2764oAGL17D05	1006.000000	963.000000
id2765oAGL17D06	4912.000000	4353.000000
id2766oAGL17E09	1006.000000	873.000000
id2767oAGL17F12	4658.000000	1429.000000
id2768oAGL17G01	4267.000000	1419.000000
id2769oAGL17G03	3933.000000	1691.000000
id2770oAGL17G05	2682.000000	771.000000
id2771oAGL17G06	1989.000000	1249.000000
id2772oAGL17H06	1827.000000	1079.000000
id2773oAGL17H10	2317.000000	759.000000
id2774oAGL19D07	1959.000000	1435.000000
id2775oAGL19E06	2025.000000	755.000000
id2776oAGL19F11	939.000000	1025.000000
id2777oAGL19G01	3602.000000	2786.000000
id2778oAGL19H08	1487.000000	721.000000
id2779oAGL19H09	3673.000000	974.000000
id2780oAGL19H11	3691.000000	2673.000000
id2781oAGL1A03	2501.000000	2050.000000
id2782oAGL1A08	1740.000000	1105.000000
id2783oAGL1A11	924.000000	671.000000
id2784oAGL1A12	2381.000000	950.000000
id2785oAGL1B02	12999.000000	33195.000000
id2786oAGL1B04	3847.000000	1988.000000
id2787oAGL1B09	11202.000000	7888.000000
id2788oAGL1C06	2181.000000	2084.000000
id2789oAGL1C07	2008.000000	1154.000000
id2790oAGL1C10	16460.000000	5769.000000
id2791oAGL1C11	2201.000000	1711.000000
id2792oAGL1D01	2448.000000	4454.000000
id2793oAGL1D02	956.000000	713.000000
id2794oAGL1D03	8514.000000	3985.000000
id2795oAGL1D08	1393.000000	1123.000000
id2796oAGL1D10	4251.000000	2740.000000
id2797oAGL1D11	1466.000000	1127.000000
id2798oAGL1E02	54556.000000	65535.000000
id2799oAGL1E04	20593.000000	25084.000000
id2800oAGL1E08	2309.000000	2546.000000
id2801oAGL1E09	1774.000000	960.000000
id2802oAGL1E11	14013.000000	14603.000000
id2803oAGL1E12	52125.000000	65535.000000
id2804oAGL1F05	11068.000000	3731.000000
id2805oAGL1F12	1231.000000	2049.000000
id2806oAGL1G01	2876.000000	3009.000000
id2807oAGL1G05	715.000000	188.000000
id2808oAGL1G10	6490.000000	1669.000000
id2809oAGL1H06	1127.000000	884.000000
id2810oAGL20B04	15490.000000	4408.000000
id2811oAGL20C03	4665.000000	1389.000000
id2812oAGL20D06	4875.000000	1403.000000
id2813oAGL20F01	1265.000000	858.000000
id2814oAGL20F06	5078.000000	1552.000000
id2815oAGL20G06	62.000000	0.000000
id2816oAGL20G12	127.000000	0.000000
id2817oAGL20H08	48.000000	0.000000
id2818oAGL21B02	4447.000000	4224.000000
id2819oAGL25B02	3777.000000	2885.000000
id2820oAGL25B04	1238.000000	789.000000
id2821oAGL25C03	2955.000000	908.000000
id2822oAGL25C05	1965.000000	564.000000
id2823oAGL25D01	1149.000000	664.000000
id2824oAGL25D04	65535.000000	65535.000000
id2825oAGL25E06	65535.000000	65535.000000
id2826oAGL25F01	16892.000000	21618.000000
id2827oAGL25G03	5754.000000	9579.000000
id2828oAGL25H04	60453.000000	62054.000000
id2829oAGL25H10	1661.000000	15204.000000
id2830oAGL26A03	1604.000000	629.000000
id2831oAGL26C03	1034.000000	315.000000
id2832oAGL26E01	4540.000000	1085.000000
id2833oAGL26E06	831.000000	1466.000000
id2834oAGL26E11	65535.000000	56184.000000
id2835oAGL26E12	4072.000000	918.000000
id2836oAGL26F07	1014.000000	799.000000
id2837oAGL26F09	963.000000	634.000000
id2838oAGL26F10	65535.000000	65535.000000
id2839oAGL26G04	65535.000000	65535.000000
id2840oAGL26G09	1236.000000	646.000000
id2841oAGL27A10	2920.000000	3166.000000
id2842oAGL27A11	2058.000000	701.000000
id2843oAGL27B07	830.000000	691.000000
id2844oAGL27C01	1099.000000	708.000000
id2845oAGL27C03	2733.000000	1712.000000
id2846oAGL27C06	43512.000000	42008.000000
id2847oAGL27D05	21582.000000	18736.000000
id2848oAGL27E04	1710.000000	740.000000
id2849oAGL27F11	1613.000000	1719.000000
id2850oAGL27G02	912.000000	742.000000
id2851oAGL27G06	2412.000000	939.000000
id2852oAGL27H08	717.000000	32.000000
id2853oAGL28C10	1794.000000	708.000000
id2854oAGL28E09	13399.000000	20043.000000
id2855oAGL28F05	5657.000000	3445.000000
id2856oAGL28F08	24575.000000	6503.000000
id2857oAGL28G04	3078.000000	2658.000000
id2858oAGL28G10	1607.000000	882.000000
id2859oAGL28G12	1748.000000	5823.000000
id2860oAGL29C12	1350.000000	1698.000000
id2861oAGL29D02	907.000000	446.000000
id2862oAGL29D05	1535.000000	632.000000
id2863oAGL29D06	2523.000000	1343.000000
id2864oAGL29D06	1742.000000	620.000000
id2865oAGL29E11	397.000000	0.000000
id2866oAGL29F11	1357.000000	2493.000000
id2867oAGL29G03	15667.000000	7823.000000
id2868oAGL29G04	2929.000000	1580.000000
id2869oAGL2A01	6609.000000	4122.000000
id2870oAGL2A06	2622.000000	952.000000
id2871oAGL2A08	1190.000000	1585.000000
id2872oAGL2A09	3766.000000	1255.000000
id2873oAGL2A11	55027.000000	65535.000000
id2874oAGL2B04	1666.000000	1287.000000
id2875oAGL2B06	2883.000000	1510.000000
id2876oAGL2B07	1418.000000	1076.000000
id2877oAGL2B11	3569.000000	1908.000000
id2878oAGL2C04	5950.000000	5569.000000
id2879oAGL2C05	3278.000000	2266.000000
id2880oAGL2C08	42550.000000	46361.000000
id2881oAGL2D09	4438.000000	1871.000000
id2882oAGL2D11	1193.000000	2215.000000
